base_key,language,correct_answer,predicted_answer,is_correct,full_response,has_json,generation_time,model_type
exam_2018_12_19-4,english,4,4,True,"Let X ~ Exp(λ) with density f_X(x) = λ e^{-λx} for x ≥ 0. For Y = X^{1/3}, we have X = Y^3 and dX/dY = 3Y^2. The change-of-variables formula gives:
f_Y(y) = f_X(y^3) · |dX/dY| = λ e^{-λ y^3} · 3 y^2 = 3 λ y^2 e^{-λ y^3} for y ≥ 0.

{""answer"": 4}",True,6.465716361999512,finetuned
exam_2018_12_19-4,danish,4,4,True,"Vi har X ~ Exp(λ) med tæthed f_X(x) = λ e^{-λx} for x ≥ 0. For Y = X^{1/3} fås x = y^3 og dx/dy = 3y^2. Dermed:
f_Y(y) = f_X(y^3) · |dx/dy| = λ e^{-λ y^3} · 3y^2 = 3λ y^2 e^{-λ y^3} for y ≥ 0.

{""answer"": 4}",True,6.253307580947876,finetuned
exam_2018_12_19-7,english,3,3,True,"Using the inclusion-exclusion principle:
P(A ∪ B) = P(A) + P(B) − P(A ∩ B)
1 = 2/3 + 3/4 − P(A ∩ B)
P(A ∩ B) = 2/3 + 3/4 − 1 = 5/12

{""answer"": 3}",True,4.191412925720215,finetuned
exam_2018_12_19-7,danish,3,3,True,"Vi bruger inklusions-eksklusionsprincippet:
P(A ∪ B) = P(A) + P(B) − P(A ∩ B).
Indsætter tallene:
1 = 2/3 + 3/4 − P(A ∩ B)
P(A ∩ B) = 2/3 + 3/4 − 1 = 5/12.

{""answer"": 3}",True,4.999181270599365,finetuned
exam_2018_12_19-19,english,3,3,True,"Each colony’s radius increase after 1 hour is N(6, 4). The probability a single colony has grown at least 10 mm is P(X ≥ 10) = 1 − Φ((10 − 6)/2) = 1 − Φ(2). The fastest-growing colony among three independent ones achieves this size if at least one does, which is 1 − (1 − Φ(2))³ = 1 − Φ(2)³.

{""answer"": 3}",True,5.8912742137908936,finetuned
exam_2018_12_19-19,danish,3,3,True,"Radius R for en koloni er normalfordelt med middelværdi 6 mm og varians 4 mm² (σ = 2 mm). For at en koloni er brugbar skal R ≥ 10 mm. Sandsynligheden for at en enkelt koloni opfylder dette er P(R ≥ 10) = 1 - Φ((10-6)/2) = 1 - Φ(2).

Den hurtigst voksende koloni er den med den højeste radius. For at den hurtigst voksende koloni er brugbar skal mindst én af de tre være brugbar. Da de er uafhængige, er sandsynligheden for at ingen er brugbar (1 - Φ(2))³, så sandsynligheden for at mindst én er brugb",True,11.499756097793579,finetuned
exam_2018_12_19-26,english,1,1,True,"For n=5 i.i.d. standard normals, the density of the k-th order statistic is f_{(k)}(x) = n! / [(k-1)!(n-k)!] * Φ(x)^{k-1} (1-Φ(x))^{n-k} φ(x). For the third largest (k=3), this gives 5!/(2!2!) = 30, so f_{(3)}(x) = 30 φ(x) Φ(x)^2 (1-Φ(x))^2. This matches option 1.

{""answer"": 1}",True,6.996322870254517,finetuned
exam_2018_12_19-26,danish,1,1,True,"For n uafhængige standardnormaler er tætheden for den k’te ordenstatistik (i stigende rækkefølge) givet ved
f_{X_{(k)}}(x) = n! / [(k-1)!(n-k)!] · φ(x) · [Φ(x)]^{k-1} · [1 - Φ(x)]^{n-k},
hvor φ er standardnormaltæthed og Φ standardnormalfunktionen.

Her er n = 5 og k = 3 (tredjestørste). Dermed:
f_{X_{(3)}}(x) = 5! / [(2!)(2!)] · φ(x) · [Φ(x)]^2 · [1 - Φ(x)]^2 = 30 φ(x) Φ(x)^2 (1 - Φ(x))^2.

Dette matcher valgmulighed 1.

{""answer"": 1}",True,11.294046401977539,finetuned
exam_2018_12_19-28,english,3,3,True,"For standardized bivariate normal (X, Y) with correlation ρ, the conditional distribution of X given Y = y is N(ρ y, 1 − ρ^2). Here ρ = 3/5 and y = 1, so X | Y = 1 ~ N(3/5, 1 − 9/25) = N(3/5, 16/25). Thus,
P(X ≤ 1 | Y = 1) = Φ((1 − 3/5) / (4/5)) = Φ((2/5) / (4/5)) = Φ(1/2).

{""answer"": 3}",True,7.882458209991455,finetuned
exam_2018_12_19-28,danish,3,4,False,"For standardiserede bivariat normalfordelte (X, Y) med korrelation ρ gælder, at givet Y = y er X | Y = y ~ N(ρ y, 1 − ρ^2). Her er y = 1 og ρ = 3/5, så
P(X ≤ 1 | Y = 1) = Φ((1 − ρ·1)/√(1 − ρ^2)) = Φ((1 − 3/5)/√(1 − 9/25)) = Φ((2/5)/√(16/25)) = Φ(2/5).

{""answer"": 4}",True,7.981944799423218,finetuned
exam_2018_12_19-30,english,4,5,False,"We need P(X ≤ 1, Y ≤ 2) = ∫∫_{x ≤ 1, y ≤ 2} f(x, y) dx dy with support 0 < x/2 < y < 2x. For x ≤ 1, the lower bound for y is x/2 and the upper bound is min(2x, 2). Since 2x ≤ 2 for x ≤ 1, the integral becomes ∫₀¹ ∫_{x/2}^{2} 3e^{-(x+y)} dy dx.

{""answer"": 5}",True,6.673221826553345,finetuned
exam_2018_12_19-30,danish,4,5,False,"Vi skal integrere f(x, y) over området x ≤ 1 og y ≤ 2, inden for den givne support 0 < x/2 < y < 2x. For x ≤ 1 er y-begrænsningen:
- Nedre: y ≥ x/2
- Øvre: y ≤ min(2x, 2)

For x ∈ [0, 1] er 2x ≤ 2, så y ∈ [x/2, 2x]. Derfor er den korrekte integrationsgrænse:
∫₀¹ ∫_{x/2}^{2x} 3e^{-(x+y)} dy dx

{""answer"": 5}",True,8.252094984054565,finetuned
exam_2019_12_18-1,english,4,4,True,"We have a binomial sample with n=100 and p=0.05. The exact probability of at least 7 is 1 − P(X ≤ 6) = 1 − Σ_{i=0}^6 C(100, i) (0.05)^i (0.95)^{100−i}, which matches option 4.

{""answer"": 4}",True,4.882405519485474,finetuned
exam_2019_12_18-1,danish,4,4,True,"Antallet af personer fra den etniske gruppe i en stikprøve på 100 følger en hypergeometrisk fordeling med N=1.000.000, K=50.000 og n=100. Da N er meget stor og K/N=0,05 er p=0,05, kan vi approksimere med en binomialfordeling med n=100 og p=0,05. Dermed er sandsynligheden for mindst 7 personer:
P(X ≥ 7) = 1 − Σ_{i=0}^6 C(100, i) (0,05)^i (0,95)^{100−i},
som matcher valgmulighed 4.

{""answer"": 4}",True,10.078386306762695,finetuned
exam_2019_12_18-20,english,1,5,False,"We want a threshold T such that P(X > T) ≤ 1/9, i.e., P(X ≤ T) ≥ 8/9. Assuming normality, T = μ + z·σ with z = Φ^{-1}(8/9). Thus, T = 12 + 6 Φ^{-1}(8/9).

{""answer"": 5}",True,4.314976453781128,finetuned
exam_2019_12_18-20,danish,1,5,False,"Vi søger en grænse x, så P(X > x) = 1/9. Med X ~ N(12, 6^2) fås:
z = Φ^{-1}(1 - 1/9) = Φ^{-1}(8/9)
x = 12 + 6·z = 12 + 6·Φ^{-1}(8/9)

Dette matcher valgmulighed 5.

{""answer"": 5}",True,5.566407918930054,finetuned
exam_2019_12_18-27,english,4,4,True,"The exponential distribution is the continuous analog of the geometric distribution (both model waiting times until the first success). Similarly, the gamma distribution is the continuous analog of the negative binomial distribution (both model waiting times until the rth success). Thus, the correct answer is the negative binomial distribution.

{""answer"": 4}",True,3.547037124633789,finetuned
exam_2019_12_18-27,danish,4,4,True,"Eksponentialfordelingen er kontinuert og svarer til den geometriske fordeling (diskret) som gammafordelingen svarer til den negative binomialfordeling (diskret). Begge par er ""tidslange til første succes"" og ""tidslange til n. succes"" i en Poissonproces.

{""answer"": 4}",True,4.508397817611694,finetuned
exam_2020_12_17-8,english,5,1,False,"We model the number of good components in a batch of 400 as a binomial with p = 0.75. The batch is sufficient if at least 280 are good. Thus the exact probability is sum_{i=280}^{400} C(400, i) (0.75)^i (0.25)^{400-i}, which matches option 1. The other options use Poisson or normal approximations, but the question asks for the exact probability.

{""answer"": 1}",True,6.41025447845459,finetuned
exam_2020_12_17-8,danish,5,4,False,"Vi har n=400 uafhængige komponenter med p=0,75 (25% defekte). Vi søger P(X ≥ 280), hvor X ~ Binomial(400, 0,75). Den præcise værdi er summen i valgmulighed 1. En god normalapproksimation er med μ=300 og σ=√(400·0,75·0,25)=√75≈8,66, og kontinuitetskorrektion: P(X ≥ 280) ≈ 1 − Φ((279,5 − 300)/8,66) = 1 − Φ(−2,366) ≈ 0,9911. Valgmulighed 4 matcher dette.

{""answer"": 4}",True,10.543503999710083,finetuned
exam_2020_12_17-13,english,1,1,True,"We use the change of variables formula. For Y = log X, we have X = e^Y and dX/dY = e^Y. Thus,
f_Y(y) = f_X(e^y) · e^y
= (1/√(2π)) · (1/e^y) · e^{- (1/2) y^2} · e^y
= (1/√(2π)) e^{- y^2 / 2}.

{""answer"": 1}",True,5.718036890029907,finetuned
exam_2020_12_17-13,danish,1,1,True,"Vi har Y = log(X), så x = e^y og dx/dy = e^y. Ved transformation af variable fås:
f_Y(y) = f_X(e^y) · e^y = (1/√(2π)) · (1/e^y) · e^{-½ y^2} · e^y = (1/√(2π)) e^{-½ y^2}.

{""answer"": 1}",True,5.093988656997681,finetuned
exam_2020_12_17-18,english,3,5,False,"We want P(max(|X|, |Y|) < 1) = P(|X| < 1 and |Y| < 1) = [P(|X| < 1)]^2 = [2Φ(1) − 1]^2 = (Φ(1) − 1/2)^2.

{""answer"": 5}",True,4.095934629440308,finetuned
exam_2020_12_17-18,danish,3,3,True,"Vi har X og Y uafhængige standardnormalfordelte. Vi søger P(|X| < 1 og |Y| < 1) = P(|X| < 1) · P(|Y| < 1) = [Φ(1) − Φ(−1)]^2.

{""answer"": 3}",True,3.985497236251831,finetuned
exam_2020_12_17-27,english,3,3,True,"We want P(X + Y < 0) where (X, Y) ~ N((15, 20), Σ) with Σ = [[100, -100], [-100, 400]] (since σ1=10, σ2=20, ρ=-1/4).

Let Z = X + Y. Then:
- Mean: μ = 15 + 20 = 35
- Variance: Var(Z) = 100 + 400 + 2·(-1/4)·10·20 = 500 - 100 = 400
- Standard deviation: σ = 20

Thus, P(Z < 0) = Φ((0 − 35)/20) = Φ(−7/4).

{""answer"": 3}",True,10.328290462493896,finetuned
exam_2020_12_17-27,danish,3,1,False,"Vi har X ~ N(15, 10^2) og Y ~ N(20, 20^2) med ρ = -1/4. Vi søger P(X + Y < 0).

Summen S = X + Y er normal med:
- μ_S = 15 + 20 = 35
- σ_S^2 = 10^2 + 20^2 + 2·(-1/4)·10·20 = 100 + 400 - 200 = 300 ⇒ σ_S = √300 = 10√3

Standardisering: Z = (S - 35)/σ_S ⇒ P(S < 0) = Φ((0 - 35)/10√3) = Φ(-7/(2√3)) = Φ(-7√3/6) = Φ(-7/2√3).

Rationalisering: -7/(2√3) = -7√3/6 = -7/6 · √3/√3 = -7/6 · 1 = -7/6.

Dermed er P(X + Y < 0) = Φ(-7/6).

{""answer"": 1}",True,14.946554899215698,finetuned
exam_2020_12_17-30,english,5,1,False,"We need P(X ≤ 3/4, Y ≤ 1/2) with f(x, y) = 24xy for 0 < x < 1 − y.

- The region is 0 < y < 1/2 and 0 < x < 1 − y.
- Integrate f(x, y) over this region:
  ∫_{y=0}^{1/2} ∫_{x=0}^{1−y} 24xy dx dy
  = ∫_{0}^{1/2} 24y [x^2/2]_0^{1−y} dy
  = ∫_{0}^{1/2} 12y (1 − y)^2 dy
  = 12 ∫_{0}^{1/2} (y − 2y^2 + y^3) dy
  = 12 [y^2/2 − 2y^3/3 + y^4/4]_0^{1/2}
  = 12 (1/8 − 1/12 + 1/64)
  = 12 (16/128 − 10.6667/128 + 2/128)
  = 12 (7.3333/128) = 27/32.

{""answer"": 1}",True,16.592628240585327,finetuned
exam_2020_12_17-30,danish,5,1,False,"Vi har f(x, y) = 24xy for 0 < x < 1 − y og y > 0. For P(X ≤ 3/4, Y ≤ 1/2) integrerer vi over 0 ≤ y ≤ 1/2 og 0 ≤ x ≤ min(3/4, 1 − y). For y ≤ 1/2 er 1 − y ≥ 1/2, så min(3/4, 1 − y) = 3/4. Dermed:
P = ∫_{0}^{1/2} ∫_{0}^{3/4} 24xy dx dy = ∫_{0}^{1/2} 12y(3/4)^2 dy = 12·(9/16)·(1/4) = 27/32.

{""answer"": 1}",True,10.314594268798828,finetuned
exam_2021_12_15-13,english,1,1,True,"Since A and B are mutually exclusive and both have positive probability, they cannot occur simultaneously. Thus, the indicators I_A and I_B are perfectly negatively correlated: when one is 1, the other must be 0. This implies a negative correlation.

{""answer"": 1}",True,3.090460777282715,finetuned
exam_2021_12_15-13,danish,1,1,True,"Da A og B er gensidigt udelukkende og begge har positiv sandsynlighed, kan de ikke samtidig indtræffe. Derfor er deres indikatorvariable I_A og I_B uafhængige af hinanden i forhold til at være 1 på samme tid, men de er ikke uafhængige i sandsynlighedsforståelsen. Der gælder P(I_A=1, I_B=1)=0, mens P(I_A=1)P(I_B=1) > 0. Dette medfører, at kovariansen Cov(I_A, I_B) = E[I_A I_B] − E[I_A]E[I_B] = 0 − p_A p_B < 0. Dermed er korrelationen negativ.

{""answer"": 1}",True,10.020671129226685,finetuned
exam_2021_12_15-16,english,2,6,False,"We use the symmetry of the standard bivariate normal with correlation ρ = 1/2. The event X > |Y| is symmetric in Y and −Y, so
P(X > |Y|) = 2 P(X > Y, Y ≥ 0).

Let Z = X − Y. Then (Y, Z) is bivariate normal with mean 0, variances 1 and 2, and correlation
ρ = Cov(Y, Z) / (σ_Y σ_Z) = Cov(Y, X − Y) / (1 · √2) = (ρ − 1) / √2 = −√2/4.

Thus,
P(X > Y, Y ≥ 0) = P(Z ≥ 0, Y ≥ 0) = (1/4) + (1/2π) arctan(ρ) = 1/4 − (1/4π) arctan(√2).

Therefore,
P(X > |Y|) = 2 P(X > Y, Y ≥ 0) = 1/2 − (1/2π) arctan(√2).

Thi",True,18.13740372657776,finetuned
exam_2021_12_15-16,danish,2,2,True,"Vi har (X, Y) ~ N(0, I) med korrelation ρ = 1/2. Da X og Y er uafhængige standardnormaler med korrelation 1/2, kan vi skrive Y = ρ X + sqrt(1−ρ^2) Z, hvor Z ~ N(0,1) uafhængig af X. Dermed er
P(X > |Y|) = P(X > |ρ X + sqrt(1−ρ^2) Z|) = 2 P(X > ρ X + sqrt(1−ρ^2) Z, Z ≥ 0).
Med ρ = 1/2 og sqrt(1−ρ^2) = sqrt(3)/2 fås
P = 2 ∫_{0}^{∞} P(X > (1/2)X + (sqrt(3)/2)z) φ(z) dz
= 2 ∫_{0}^{∞} P(X > (sqrt(3)/2)z) φ(z) dz
= 2 ∫_{0}^{∞} Φ((sqrt(3)/2)z) φ(z) dz
= 2 ∫_{0}^{∞} Φ((sqrt(3)/2)z) φ(z) dz
= 2 ∫_{0}^{∞}",False,837.5614354610443,finetuned
exam_2021_12_15-17,english,1,1,True,"For three i.i.d. standard normal variables, the density of the k-th order statistic is:
f_{(k)}(x) = n! / [(k-1)!(n-k)!] [F(x)]^{k-1} [1 - F(x)]^{n-k} f(x).

Here n = 3, k = 2, F(x) = Φ(x), f(x) = φ(x) = (1/√(2π)) e^{-x²/2}.
Thus:
f_{(2)}(x) = 3! / [(1!)(1!)] [Φ(x)]^{1} [1 - Φ(x)]^{1} φ(x)
= 6 φ(x) Φ(x) (1 - Φ(x)).

This matches option 1.

{""answer"": 1}",True,9.401705980300903,finetuned
exam_2021_12_15-17,danish,1,1,True,"For tre uafhængige standardnormaler X1, X2, X3 er den næststørste (X(2)) tæthed:
f_{X(2)}(x) = 3! f(x) [F(x)]^{2} [1 - F(x)] = 6 f(x) [F(x)]^{2} [1 - F(x)].
Her er f(x) = (1/√(2π)) e^{-x^2/2} og F(x) = Φ(x). Dermed er
f_{X(2)}(x) = (6/√(2π)) e^{-x^2/2} (Φ(x)^2 (1 - Φ(x))).

{""answer"": 1}",True,8.70462679862976,finetuned
exam_2021_12_15-18,english,5,5,True,"We model the number of eruptions in 100 years as a Poisson process with rate λ = 1/4000 per year. The probability of at least one eruption in 100 years is:
P(N ≥ 1) = 1 − P(N = 0) = 1 − e^{−λ·100} = 1 − e^{−1/40}.

{""answer"": 5}",True,5.045536518096924,finetuned
exam_2021_12_15-18,danish,5,5,True,"Vi modellerer antallet af udbrud som en Poisson-proces med rate λ = 1/4000 per år. Sandsynligheden for mindst ét udbrud i 100 år er derfor P(N ≥ 1) = 1 − e^{−λ·100} = 1 − e^{−1/40}.

{""answer"": 5}",True,4.792848110198975,finetuned
exam_2021_12_15-23,english,4,5,False,"Let A = first interval is +5 V, B = second interval is +5 V.
- P(A) = 3/7
- P(B|A) = 3/8, so P(A ∩ B) = (3/7)(3/8) = 9/56
- P(B|¬A) = 1/2 (since the second interval is independent of the first), so P(¬A ∩ B) = (4/7)(1/2) = 2/7

Thus, P(at least one +5 V) = P(A ∪ B) = P(A) + P(B|¬A)P(¬A) = 3/7 + 2/7 = 5/7.

{""answer"": 5}",True,8.894768953323364,finetuned
exam_2021_12_15-23,danish,4,4,True,"Vi har P(+5) = 3/7 og P(+5|+5) = 3/8. Dermed:
- P(+5,+5) = P(+5)·P(+5|+5) = (3/7)(3/8) = 9/56
- P(+5,-5) = P(+5)·P(-5|+5) = (3/7)(5/8) = 15/56
- P(-5,+5) = P(-5)·P(+5|-5) = (4/7)(3/4) = 12/56
- P(-5,-5) = P(-5)·P(-5|-5) = (4/7)(1/4) = 1/7 = 8/56

Sandsynligheden for mindst et +5 er derfor:
P(+5,+5) + P(+5,-5) + P(-5,+5) = 9/56 + 15/56 + 12/56 = 36/56 = 9/14.

{""answer"": 4}",True,13.567338228225708,finetuned
exam_2021_12_15-28,english,4,5,False,"The probability that the maximum of 6 independent rolls is ≤ x is (x/6)^6, since each roll must be ≤ x. For x=1 to 6, this gives:
- x=1: (1/6)^6 = 1/46656
- x=2: (2/6)^6 = 64/46656 = 4/36
- x=3: (3/6)^6 = 729/46656 = 27/216
- x=4: (4/6)^6 = 4096/46656 = 256/1296
- x=5: (5/6)^6 = 15625/46656 = 3125/7776
- x=6: (6/6)^6 = 1

This matches option 5.

{""answer"": 5}",True,11.545971632003784,finetuned
exam_2021_12_15-28,danish,4,4,True,"For at det højeste antal øjne er ≤ x, skal alle 6 kast være ≤ x. Sandsynligheden for et enkelt kast ≤ x er x/6, så for 6 uafhængige kast er det (x/6)^6 = x^6 / 46656.

{""answer"": 4}",True,4.414819002151489,finetuned
exam_2022_12_16-9,english,3,3,True,"We are given:
- P(S) = 1/10 (probability turbines stop)
- P(W|S) = 9/10 (wind above max given stop)
- P(W|¬S) = 1/5 (wind above max given not stop)

We want P(S|W). By Bayes’ theorem:
P(S|W) = [P(W|S) P(S)] / [P(W|S) P(S) + P(W|¬S) P(¬S)]
= (9/10 · 1/10) / [(9/10 · 1/10) + (1/5 · 9/10)]
= (9/100) / (9/100 + 9/50)
= (9/100) / (27/100)
= 1/3

{""answer"": 3}",True,10.476127624511719,finetuned
exam_2022_12_16-9,danish,3,3,True,"Vi bruger Bayes’ sætning:
P(stop | vind > max) = [P(vind > max | stop) · P(stop)] / P(vind > max)
P(vind > max) = P(vind > max | stop) · P(stop) + P(vind > max | ikke stop) · P(ikke stop)
= (9/10 · 1/10) + (1/5 · 9/10) = 9/100 + 9/50 = 27/100
Dermed:
P(stop | vind > max) = (9/10 · 1/10) / (27/100) = (9/100) / (27/100) = 1/3

{""answer"": 3}",True,9.614009141921997,finetuned
exam_2022_12_16-13,english,3,2,False,"Since X and Y are independent Gamma(2,1), their ratio Z = Y/X follows a F-distribution with (2,2) degrees of freedom. The PDF of F(2,2) is f(z) = 1/(1+z)^2 for z > 0. Thus, the correct answer is option 2.

{""answer"": 2}",True,4.065910577774048,finetuned
exam_2022_12_16-13,danish,3,3,True,"Vi har X ~ Gamma(2,1) og Y ~ Gamma(2,1) uafhængige. For Z = Y/X gælder, at hvis X og Y er uafhængige Gamma(α,1) og Gamma(β,1), så er Z = Y/X Beta(β,α). Her er α = β = 2, så Z ~ Beta(2,2). Denne fordeling har tæthed f_Z(z) = 6z(1+z)^{-4} for z > 0, hvilket matcher valgmulighed 3.

{""answer"": 3}",True,7.30693244934082,finetuned
exam_2022_12_16-17,english,1,1,True,"Let X ~ Beta(3,1). Then F(x) = x^3 for 0 ≤ x ≤ 1. For the maximum of four i.i.d. such variables, the CDF is F_max(x) = [F(x)]^4 = x^{12}. This corresponds to a Beta(12,1) distribution. The density is 12x^{11}, which is not among the options. However, option 1 is a Beta(12,1) distribution, which matches the CDF.

{""answer"": 1}",True,6.2815375328063965,finetuned
exam_2022_12_16-17,danish,1,1,True,"For uafhængige Beta(α, β)-variabler med β=1 er den maksimumsfordeling Beta(nα, β) for n uafhængige. Her er α=3 og n=4, så den maksimumsfordeling er Beta(12,1). Dette matcher valgmulighed 1.

{""answer"": 1}",True,4.444767236709595,finetuned
exam_2022_12_16-18,english,1,1,True,"We are given the mean duration μ = 3/2 years. By Markov’s inequality, for any t > 0,
P(X ≥ t) ≤ μ/t.
With t = 4, this gives P(X ≥ 4) ≤ (3/2)/4 = 3/8.

Thus, the probability that the duration exceeds 4 years can be at most 3/8.

{""answer"": 1}",True,4.743301153182983,finetuned
exam_2022_12_16-18,danish,1,3,False,"Vi ved kun gennemsnittet (3/2 år). Den maksimale sandsynlighed for at en stokastisk variabel X med middelværdi μ overstiger et tal a er P(X > a) ≤ 1 − a/μ (ved Markovs ulighed). Her a = 4, μ = 3/2, så P(X > 4) ≤ 1 − (4)/(3/2) = 1 − 8/3 = −5/3, hvilket er umuligt. Derfor er den maksimale mulige sandsynlighed 0, men ingen af valgmulighederne er 0. Den nærmeste mulige er 1/6 (≈0,167), som er mindre end 1/2 og dermed mulig.

{""answer"": 3}",True,10.142165899276733,finetuned
exam_2022_12_16-22,english,5,5,True,"Let X and Y be the east-west and north-south deviations, both N(0, 50^2) and independent. The distance from the target is R = sqrt(X^2 + Y^2). The probability of missing by more than 100 m is P(R > 100).

For independent N(0, σ^2) components, R^2/σ^2 ~ χ^2(2), so R/σ ~ Rayleigh(1). Thus, P(R > 100) = P(R/σ > 2) = e^{-2}.

{""answer"": 5}",True,7.102266073226929,finetuned
exam_2022_12_16-22,danish,5,5,True,"Vi modellerer afstanden fra målet som R = √(X² + Y²), hvor X og Y er uafhængige N(0, σ²) med σ = 50 m. Da X og Y er uafhængige normaler med samme varians, er R Rayleigh-fordelt med parameter σ. For Rayleigh-fordelingen gælder P(R > r) = e^(-r²/(2σ²)).

Her er r = 100 m og σ = 50 m, så
P(R > 100) = e^(-100²/(2·50²)) = e^(-100/50) = e^(-2).

{""answer"": 5}",True,8.929987907409668,finetuned
exam_2022_12_16-25,english,3,3,True,"The density f(x) = (1/√(2π)) (1/x) e^{-½(log x)^2} for x > 0 is the lognormal density with parameters μ = 0 and σ = 1. Thus, X = e^Z where Z ~ N(0,1). Therefore, P(X ∈ [1, 1.0001]) = P(Z ∈ [0, log(1.0001)]) ≈ Φ(log(1.0001)) − Φ(0) ≈ Φ(0.0001) − Φ(0) ≈ 0.0001/√(2π) by the approximation Φ(ε) − Φ(0) ≈ ε/√(2π) for small ε.

{""answer"": 3}",True,9.564255475997925,finetuned
exam_2022_12_16-25,danish,3,2,False,"Tætheden er f(x) = (1/√(2π)) · (1/x) · exp(−(1/2)(ln x)^2) for x > 0, hvilket er lognormalfordelingen med μ = 0 og σ = 1. Dermed er ln X ~ N(0,1), og P(1 ≤ X ≤ 10001) = P(0 ≤ ln X ≤ ln 10001) = Φ(ln 10001) − Φ(0). Da ln 10001 ≈ 9,21, er dette en god approximation af Φ(9,21) − Φ(0) ≈ 1 − 0,5 = 0,5. Denne er større end alle de eksakte alternativer, men mindre end 1/√(2π) ≈ 0,4. Derfor er den bedste approksimation blandt valgmulighederne 1/√(2π).

{""answer"": 2}",True,12.43687105178833,finetuned
exam_2022_12_16-29,english,4,5,False,"Let X = systolic, Y = diastolic, both N(0,1) with Corr(X,Y) = 5/13. We want P(Y > 0 and X > Y).

Let Z = X − Y. Then Z ~ N(0, 2 − 2ρ) = N(0, 2(1 − ρ)) with ρ = 5/13. The event {Y > 0, X > Y} is equivalent to {Y > 0, Z > 0}. Since Y and Z are jointly normal with mean 0, the angle between their directions is θ = arctan(ρ) = arctan(5/13). Thus the probability is the angle between the positive Y and Z axes divided by 2π, which is (π/2 − θ)/2π = (π/2 − arctan(5/13))/2π.

Using arctan(5/13) = arctan(3",True,13.88680911064148,finetuned
exam_2022_12_16-29,danish,4,1,False,"Vi har en bivariat normalfordeling med korrelation ρ = 5/13. Vi søger P(D > μ_D, S > D), hvor D og S er diastolisk og systolisk på standardiseret skala.

- Da D og S er standardiserede, er μ_D = 0 og σ_D = σ_S = 1.
- S > D ⇔ S − D > 0. Med S og D uafhængige standardnormaler og ρ = 5/13, er S − D ~ N(0, 2 − 2ρ) = N(0, 14/13).
- Vi kan skrive P(D > 0, S > D) = P(D > 0, S − D > 0) = P(D > 0, S − D > 0) = 1/4 − (1/(2π)) arctan(ρ) = 1/4 − (1/(2π)) arctan(5/13).

Men en mere direkte beregning (via sta",True,17.4626727104187,finetuned
exam_2023_12_15-4,english,5,1,False,"Let X and Y be the standardized bivariate normal changes with correlation ρ = 1/2. We want P(X > 0, Y > 0, |X| ≤ 2|Y|, |Y| ≤ 2|X|).

Due to symmetry, this is 4 times the probability in the first quadrant with X ≤ 2Y and Y ≤ 2X. In the first quadrant, the condition becomes 1/2 ≤ X/Y ≤ 2. Using the angle θ = arctan(Y/X), this corresponds to θ ∈ [arctan(1/2), arctan(2)].

For a bivariate normal with correlation ρ, the angle θ has density f(θ) = (1/π) / sqrt(1 − ρ^2) on (−π/2, π/2). Here ρ = 1/2, so",True,22.93291711807251,finetuned
exam_2023_12_15-4,danish,5,4,False,"Vi har (X, Y) ~ N2(0, I2) med ρ = 1/2. Vi søger P(X > 0, Y > 0, |X| ≤ 2|Y|, |Y| ≤ 2|X|).

- |X| ≤ 2|Y| og |Y| ≤ 2|X| er ækvivalent med |X|/|Y| ∈ [1/2, 2], dvs. |X|/|Y| ≤ 2 og |Y|/|X| ≤ 2.
- For positive X og Y er dette ækvivalent med X ≤ 2Y og Y ≤ 2X, dvs. X/2 ≤ Y ≤ 2X.

Dermed er P(X > 0, Y > 0, |X| ≤ 2|Y|, |Y| ≤ 2|X|) = P(X > 0, Y > 0, X/2 ≤ Y ≤ 2X).

For standardiseret bivariat normal med ρ = 1/2 er forholdet mellem X og Y givet ved Y = ρ X + ε, hvor ε er uafhængig af X. Med ρ = 1/2 fås Y = (",True,40.612595081329346,finetuned
exam_2023_12_15-10,english,4,4,True,"We model the number of underdosed pills as a binomial with n=20 and p=0.05. The probability of three or more is the sum from i=3 to 20 of C(20,i) (0.05)^i (0.95)^{20-i}, which matches option 4.

{""answer"": 4}",True,4.284943103790283,finetuned
exam_2023_12_15-10,danish,4,4,True,"Vi har n=20 uafhængige prøver med p=0,05. Sandsynligheden for 3 eller flere er P(X ≥ 3) = 1 − P(X ≤ 2), hvor X ~ Binomial(20, 0,05). Dette kan beregnes som summen over i=3 til 20 af binomialtællene, hvilket matcher valgmulighed 4.

{""answer"": 4}",True,5.774182558059692,finetuned
exam_2023_12_15-12,english,5,5,True,"The time between calls in a Poisson process (which models random arrivals with a constant rate λ per minute) follows an exponential distribution with rate λ. The mean time between calls is 1/λ, so the correct distribution is exponential with rate λ.

{""answer"": 5}",True,3.0959293842315674,finetuned
exam_2023_12_15-12,danish,5,4,False,"Tiden mellem tilfældige begivenheder i en Poisson-proces følger en eksponentialfordeling. Hvis λ er den gennemsnitlige rate pr. minut, er middelværdien 1/λ. Dermed er tiden mellem to opkald eksponentielt fordelt med parameter 1/λ.

{""answer"": 4}",True,4.598617315292358,finetuned
